30554,cw_566,2003,1,,2003-02-28,http://www.sec.gov/Archives/edgar/data/30554/0000930413-03-000634.txt,http://www.sec.gov/Archives/edgar/data/30554/000093041303000634/c26199_ex21.txt,1
30554,cw_566,2004,1,,2004-03-03,http://www.sec.gov/Archives/edgar/data/30554/0000930413-04-000799.txt,http://www.sec.gov/Archives/edgar/data/30554/000093041304000799/c29399_ex21.txt,1
30554,cw_566,2005,1,,2005-03-02,http://www.sec.gov/Archives/edgar/data/30554/0001047469-05-005183.txt,http://www.sec.gov/Archives/edgar/data/30554/000104746905005183/a2151039zex-21.htm,1
30554,cw_566,2006,1,,2006-02-28,http://www.sec.gov/Archives/edgar/data/30554/0001047469-06-002614.txt,http://www.sec.gov/Archives/edgar/data/30554/000104746906002614/a2167460zex-21.htm,1
30554,cw_566,2007,1,,2007-02-23,http://www.sec.gov/Archives/edgar/data/30554/0000893220-07-000464.txt,http://www.sec.gov/Archives/edgar/data/30554/000089322007000464/w26090exv21.htm,1
30554,cw_566,2008,1,20071231,2008-02-19,http://www.sec.gov/Archives/edgar/data/30554/0000893220-08-000422.txt,http://www.sec.gov/Archives/edgar/data/30554/000089322008000422/w48305exv21.htm,1
30554,cw_566,2008,2,0,2008-04-23,http://www.sec.gov/Archives/edgar/data/30554/0000893220-08-001175.txt,,1
30554,cw_566,2009,1,,2009-02-12,http://www.sec.gov/Archives/edgar/data/30554/0000893220-09-000276.txt,http://www.sec.gov/Archives/edgar/data/30554/000089322009000276/w72619exv21.htm,1
30554,cw_566,2010,1,,2010-02-17,http://www.sec.gov/Archives/edgar/data/30554/0001047469-10-000954.txt,http://www.sec.gov/Archives/edgar/data/30554/000104746910000954/a2196441zex-21.htm,1
30554,cw_566,2011,1,,2011-02-08,http://www.sec.gov/Archives/edgar/data/30554/0001047469-11-000602.txt,http://www.sec.gov/Archives/edgar/data/30554/000104746911000602/a2201761zex-21.htm,1
30554,cw_566,2012,1,,2012-02-09,http://www.sec.gov/Archives/edgar/data/30554/0000030554-12-000005.txt,http://www.sec.gov/Archives/edgar/data/30554/000003055412000005/dd-12312011xex21.htm,1
30554,cw_566,2013,1,,2013-02-07,http://www.sec.gov/Archives/edgar/data/30554/0000030554-13-000006.txt,http://www.sec.gov/Archives/edgar/data/30554/000003055413000006/dd-12312012xex21.htm,1
30554,cw_566,2014,1,,2014-02-05,http://www.sec.gov/Archives/edgar/data/30554/0000030554-14-000002.txt,http://www.sec.gov/Archives/edgar/data/30554/000003055414000002/dd-12312013xex21.htm,1
30554,cw_566,2015,1,,2015-02-05,http://www.sec.gov/Archives/edgar/data/30554/0000030554-15-000004.txt,http://www.sec.gov/Archives/edgar/data/30554/000003055415000004/dd-12312014xex21.htm,1
30554,cw_566,2016,1,,2016-02-04,http://www.sec.gov/Archives/edgar/data/30554/0000030554-16-000106.txt,http://www.sec.gov/Archives/edgar/data/30554/000003055416000106/dd-12312015xex21.htm,1
732712,cw_3756,2003,1,,2003-03-14,http://www.sec.gov/Archives/edgar/data/732712/0000950134-03-003953.txt,http://www.sec.gov/Archives/edgar/data/732712/000095013403003953/d03879exv21.htm,1
732712,cw_3756,2004,1,,2004-03-12,http://www.sec.gov/Archives/edgar/data/732712/0001193125-04-040305.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312504040305/dex21.htm,1
732712,cw_3756,2005,1,,2005-03-14,http://www.sec.gov/Archives/edgar/data/732712/0001193125-05-049044.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312505049044/dex21.htm,1
732712,cw_3756,2006,1,,2006-03-14,http://www.sec.gov/Archives/edgar/data/732712/0001193125-06-053710.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312506053710/dex21.htm,1
732712,cw_3756,2007,1,,2007-03-01,http://www.sec.gov/Archives/edgar/data/732712/0001193125-07-044126.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312507044126/dex21.htm,1
732712,cw_3756,2008,1,20071231,2008-02-28,http://www.sec.gov/Archives/edgar/data/732712/0001193125-08-042027.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312508042027/dex21.htm,1
732712,cw_3756,2009,1,,2009-02-24,http://www.sec.gov/Archives/edgar/data/732712/0001193125-09-036349.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312509036349/dex21.htm,1
732712,cw_3756,2010,1,,2010-02-26,http://www.sec.gov/Archives/edgar/data/732712/0001193125-10-041685.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312510041685/dex21.htm,1
732712,cw_3756,2011,1,,2011-02-28,http://www.sec.gov/Archives/edgar/data/732712/0001193125-11-049476.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312511049476/dex21.htm,1
732712,cw_3756,2012,1,,2012-02-24,http://www.sec.gov/Archives/edgar/data/732712/0001193125-12-077846.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312512077846/d257450dex21.htm,1
732712,cw_3756,2013,1,,2013-02-26,http://www.sec.gov/Archives/edgar/data/732712/0001193125-13-075713.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312513075713/d441535dex21.htm,1
732712,cw_3756,2014,1,,2014-02-27,http://www.sec.gov/Archives/edgar/data/732712/0001193125-14-073266.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312514073266/d622994dex21.htm,1
732712,cw_3756,2015,1,,2015-02-23,http://www.sec.gov/Archives/edgar/data/732712/0001193125-15-057710.txt,http://www.sec.gov/Archives/edgar/data/732712/000119312515057710/d820819dex21.htm,1
1018724,cw_12996,2003,1,,2003-02-19,http://www.sec.gov/Archives/edgar/data/1018724/0000950149-03-000355.txt,http://www.sec.gov/Archives/edgar/data/1018724/000095014903000355/v87419orexv21w1.htm,1
1018724,cw_12996,2004,1,,2004-02-25,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-04-029488.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312504029488/dex211.htm,1
1018724,cw_12996,2005,1,,2005-03-11,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-05-047032.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312505047032/dex211.htm,1
1018724,cw_12996,2006,1,,2006-02-17,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-06-034166.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312506034166/dex211.htm,1
1018724,cw_12996,2007,1,,2007-02-16,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-07-034081.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312507034081/dex211.htm,1
1018724,cw_12996,2008,1,20071231,2008-02-11,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-08-024707.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312508024707/dex211.htm,1
1018724,cw_12996,2009,1,,2009-01-30,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-09-014406.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312509014406/dex211.htm,1
1018724,cw_12996,2010,1,,2010-01-29,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-10-016098.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312510016098/dex211.htm,1
1018724,cw_12996,2011,1,,2011-02-28,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-11-050136.txt,,1
1018724,cw_12996,2011,1,,2011-01-28,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-11-016253.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312511016253/dex211.htm,1
1018724,cw_12996,2012,1,,2012-02-01,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-12-032846.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312512032846/d269317dex211.htm,1
1018724,cw_12996,2013,1,,2013-01-30,http://www.sec.gov/Archives/edgar/data/1018724/0001193125-13-028520.txt,http://www.sec.gov/Archives/edgar/data/1018724/000119312513028520/d445434dex211.htm,1
1018724,cw_12996,2014,1,,2014-01-31,http://www.sec.gov/Archives/edgar/data/1018724/0001018724-14-000006.txt,http://www.sec.gov/Archives/edgar/data/1018724/000101872414000006/amzn-20131231xex211.htm,1
1018724,cw_12996,2015,1,,2015-01-30,http://www.sec.gov/Archives/edgar/data/1018724/0001018724-15-000006.txt,http://www.sec.gov/Archives/edgar/data/1018724/000101872415000006/amzn-20141231xex211.htm,1
1018724,cw_12996,2016,1,,2016-01-29,http://www.sec.gov/Archives/edgar/data/1018724/0001018724-16-000172.txt,http://www.sec.gov/Archives/edgar/data/1018724/000101872416000172/amzn-20151231xex211.htm,1
732717,cw_3757,2003,1,,2003-03-14,http://www.sec.gov/Archives/edgar/data/732717/0000732717-03-000210.txt,http://www.sec.gov/Archives/edgar/data/732717/000073271703000210/exhibit21.htm,1
732717,cw_3757,2004,1,,2004-03-11,http://www.sec.gov/Archives/edgar/data/732717/0000732717-04-000205.txt,http://www.sec.gov/Archives/edgar/data/732717/000073271704000205/ex21.htm,1
